SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20170215,36.55,37.8,35.75,36.05,113210,97917
3IINFOTECH,20170215,5.45,5.45,5.2,5.25,1830739,1316868
3MINDIA,20170215,11407.7,11407.75,11100.0,11130.3,685,447
549,20170215,12.5,13.2,12.5,13.2,15,11
63MOONS,20170215,81.95,84.5,78.5,79.2,87488,53720
8KMILES,20170215,602.1,608.35,582.05,585.85,44631,25535
A2ZINFRA,20170215,41.0,41.8,39.55,39.7,735497,309723
AARTIDRUGS,20170215,612.05,612.05,604.0,606.05,8708,7430
AARTIIND,20170215,783.0,789.8,773.0,775.55,14550,9901
AARVEEDEN,20170215,73.55,76.0,72.6,73.25,14339,9030
ABAN,20170215,237.4,237.4,231.0,232.5,829115,151737
ABB,20170215,1198.0,1198.1,1165.05,1170.4,41294,25817
ABBOTINDIA,20170215,4524.0,4524.0,4418.0,4424.4,925,504
ABFRL,20170215,150.55,152.5,149.0,149.95,260160,197890
ABIRLANUVO,20170215,1461.05,1477.4,1444.35,1453.25,351219,167042
ACC,20170215,1466.2,1477.1,1435.1,1442.9,266161,101262
ACCELYA,20170215,1587.4,1647.45,1580.0,1586.4,3060,1601
ACE,20170215,55.45,57.25,54.0,54.25,279062,165002
ADANIENT,20170215,91.5,96.75,91.25,92.25,11656510,1011310
ADANIPORTS,20170215,308.1,313.5,297.0,299.95,4562477,1275480
ADANIPOWER,20170215,35.95,36.05,34.25,34.65,10004512,3934721
ADANITRANS,20170215,65.55,65.55,62.85,63.45,699332,353620
ADFFOODS,20170215,153.35,153.35,146.3,147.5,57082,30219
ADHUNIK,20170215,7.6,7.75,7.3,7.35,99331,80617
ADHUNIKIND,20170215,104.9,105.55,99.9,101.15,32683,563
ADLABS,20170215,76.8,77.7,73.35,73.7,362516,187046
ADORWELD,20170215,288.05,292.1,284.0,287.15,1335,712
ADVANIHOTR,20170215,52.7,53.4,51.5,52.25,102649,102029
ADVENZYMES,20170215,1668.4,1669.0,1582.7,1593.85,221517,77457
AEGISCHEM,20170215,195.4,198.5,188.95,192.35,1503120,1273545
AFL,20170215,67.0,67.95,64.8,65.3,28234,21131
AGARIND,20170215,385.5,404.0,385.5,396.4,16688,14907
AGCNET,20170215,89.95,89.95,85.55,86.9,2319,1995
AGRITECH,20170215,34.65,34.65,29.5,30.05,6074,5136
AGROPHOS,20170215,22.3,22.55,22.3,22.55,24000,24000
AHLEAST,20170215,214.2,225.0,211.0,219.95,2618,2437
AHLUCONT,20170215,297.5,298.0,293.5,296.15,12225,9443
AHLWEST,20170215,210.0,210.0,202.1,208.85,302,174
AIAENG,20170215,1415.0,1460.05,1414.05,1450.55,120482,73483
AIFL,20170215,385.0,401.95,376.25,397.95,68902,21087
AJANTPHARM,20170215,1781.0,1789.0,1746.35,1754.5,71278,15415
AJMERA,20170215,181.95,181.95,173.1,174.15,304077,185141
AKSHOPTFBR,20170215,23.5,23.5,22.55,22.6,2560234,1335309
AKZOINDIA,20170215,1489.85,1500.0,1454.0,1495.25,22414,12779
ALANKIT,20170215,29.0,29.6,28.65,29.15,2497461,536648
ALBERTDAVD,20170215,346.0,346.95,335.0,339.5,6979,4596
ALBK,20170215,73.0,73.0,69.6,70.3,3997006,681927
ALCHEM,20170215,21.75,22.85,21.75,21.8,12291,8446
ALEMBICLTD,20170215,39.0,39.25,37.1,37.25,296814,193612
ALICON,20170215,385.05,385.05,365.5,369.8,6007,4398
ALKALI,20170215,79.55,79.55,76.0,76.4,8779,4952
