SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20210223,36.5,36.75,36.05,36.3,51803,32980
21STCENMGM,20210223,11.9,12.0,11.65,11.9,1441,1327
3IINFOTECH,20210223,6.3,6.6,6.0,6.6,25501314,10391836
3MINDIA,20210223,21211.0,21450.0,20866.45,21015.8,4487,2290
3PLAND,20210223,9.9,9.9,9.05,9.25,9881,9362
5PAISA,20210223,251.95,251.95,237.7,243.25,34744,17316
622GS2035,20210223,100.6,100.6,100.6,100.6,500,500
63MOONS,20210223,80.95,80.95,78.5,80.2,75930,54440
74GS2035,20210223,108.89,108.89,108.89,108.89,6020,6020
824GS2027,20210223,106.44,106.44,106.44,106.44,100,100
A2ZINFRA,20210223,4.15,4.2,4.1,4.1,153585,118699
AAATECH,20210223,42.1,42.1,42.1,42.1,6000,6000
AARON,20210223,61.5,63.55,59.45,60.15,4887,3060
AARTIDRUGS,20210223,642.0,648.35,631.0,633.8,204805,91865
AARTIIND,20210223,1230.3,1251.45,1218.0,1241.5,272911,158545
AARTISURF,20210223,890.0,911.3,890.0,901.1,8901,6301
AARVEEDEN,20210223,17.95,17.95,17.25,17.55,11139,8360
AARVI,20210223,47.85,51.95,47.3,51.55,41856,34210
AAVAS,20210223,2250.0,2261.35,2152.0,2204.55,57665,29155
ABAN,20210223,36.85,38.55,36.5,38.55,572623,335938
ABB,20210223,1477.2,1517.5,1463.05,1480.0,86666,17500
ABBOTINDIA,20210223,14705.0,14748.9,14454.5,14471.3,11319,6955
ABCAPITAL,20210223,107.0,113.9,105.3,112.8,16631461,4354286
ABFRL,20210223,168.15,169.9,166.0,168.4,4514222,3315878
ABFRLPP1,20210223,132.6,138.0,132.5,136.25,67782,64936
ABMINTLTD,20210223,59.95,59.95,59.95,59.95,2041,1878
ABSLBANETF,20210223,356.45,356.45,348.02,348.26,186,96
ABSLNN50ET,20210223,342.0,342.0,342.0,342.0,1,1
ABSLRIF6RG,20210223,8.06,8.06,7.96,8.01,8204,8104
ACC,20210223,1714.9,1724.95,1686.05,1697.05,735863,127346
ACCELYA,20210223,909.7,909.7,900.05,903.15,2137,1371
ACCURACY,20210223,63.0,63.0,61.1,62.9,15967,13605
ACE,20210223,153.85,156.5,153.0,154.65,149598,63496
ACRYSIL,20210223,328.0,332.1,300.5,301.05,370799,218874
ADANIENT,20210223,814.8,827.3,789.0,799.65,9753081,795752
ADANIGREEN,20210223,1161.2,1198.5,1161.0,1196.2,5405934,3387856
ADANIPORTS,20210223,680.0,682.7,659.25,662.0,11247164,1350422
ADANIPOWER,20210223,55.9,56.65,54.95,55.3,5327401,2011590
ADANITRANS,20210223,762.0,766.95,721.0,734.5,812740,335978
ADFFOODS,20210223,775.0,843.0,760.95,836.6,169207,34227
ADHUNIKIND,20210223,20.35,21.0,19.5,20.45,24489,8741
ADORWELD,20210223,332.7,335.25,317.0,320.6,95382,71223
ADROITINFO,20210223,7.7,7.7,7.5,7.55,1456,1233
ADSL,20210223,39.65,42.0,39.65,42.0,1119160,385567
ADVANIHOTR,20210223,48.6,52.85,48.6,52.2,16918,14250
ADVENZYMES,20210223,373.3,376.9,352.15,355.95,424534,194762
AEGISCHEM,20210223,287.05,292.55,277.1,281.05,225837,134952
AFFLE,20210223,5500.0,5543.8,5290.0,5327.7,80414,51742
AGCNET,20210223,999.0,1015.0,975.35,1009.15,11536,9575
AGRITECH,20210223,32.5,35.1,30.15,33.5,10471,8652
AGROPHOS,20210223,12.85,13.2,12.8,13.05,28092,20380
AHLADA,20210223,74.65,74.75,70.3,73.7,7388,6821
AHLEAST,20210223,158.7,162.35,154.15,156.25,3037,1647
AHLUCONT,20210223,282.75,286.95,279.6,283.7,15922,10595
AHLWEST,20210223,250.1,259.75,245.05,246.1,8526,4696
AIAENG,20210223,1857.05,1871.75,1793.0,1842.45,42936,20676
AIRAN,20210223,18.6,18.65,17.7,18.15,86671,73334
AIROLAM,20210223,26.65,32.75,26.55,26.85,21000,6000
AJANTPHARM,20210223,1787.95,1788.0,1732.25,1744.25,72913,30169
AJMERA,20210223,127.0,129.8,126.2,128.25,51372,18153
AKASH,20210223,249.95,249.95,220.55,230.7,28138,18212
AKG,20210223,79.35,87.65,79.35,87.0,10263,4859
AKSHARCHEM,20210223,251.0,253.0,247.85,249.85,22738,16662
AKSHOPTFBR,20210223,6.85,7.0,6.75,6.85,227840,163976
AKZOINDIA,20210223,2190.0,2213.9,2172.5,2176.3,42307,28740
