SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ARIES,20210127,95.35,95.6,92.15,92.7,56657,35838
ARIHANT,20210127,26.5,27.2,24.75,24.75,1777,1569
ARIHANTSUP,20210127,40.45,40.45,36.95,37.65,52801,34322
ARMANFIN,20210127,675.0,680.05,653.5,665.95,15878,10136
AROGRANITE,20210127,47.2,49.0,45.0,46.0,25398,14162
ARROWGREEN,20210127,54.2,56.9,53.25,56.0,2654,1666
ARSHIYA,20210127,26.95,27.1,25.85,26.9,54201,35125
ARSSINFRA,20210127,24.5,24.85,24.2,24.2,6385,4285
ARVIND,20210127,50.85,50.85,48.4,49.65,1634034,449919
ARVINDFASN,20210127,145.55,147.35,142.65,144.45,204212,120134
ARVSMART,20210127,99.7,102.55,97.25,99.85,69713,32711
ASAHIINDIA,20210127,258.85,267.55,256.05,264.85,57418,28385
ASAHISONG,20210127,252.05,252.75,242.5,247.45,24731,16365
ASAL,20210127,35.15,35.15,33.4,33.4,5405,4620
ASALCBR,20210127,320.0,320.0,305.0,306.4,40248,20742
ASHAPURMIN,20210127,108.15,113.4,105.35,112.0,171626,95821
ASHIANA,20210127,98.05,100.8,97.5,99.35,42028,28832
ASHOKA,20210127,89.9,90.0,87.55,87.85,672176,365145
ASHOKLEY,20210127,113.8,116.15,110.0,115.15,43390725,7654066
ASIANHOTNR,20210127,71.95,71.95,66.45,66.85,2056,1190
ASIANPAINT,20210127,2525.0,2525.0,2430.55,2436.6,2700415,983585
ASIANTILES,20210127,280.95,294.1,279.4,291.6,290551,135544
ASLIND,20210127,14.75,14.75,14.75,14.75,36000,36000
ASPINWALL,20210127,155.15,155.9,149.0,151.15,2047,1515
ASTEC,20210127,1021.0,1097.95,1020.95,1065.45,406122,234812
ASTERDM,20210127,154.65,157.3,152.1,155.7,161002,78135
ASTRAL,20210127,1676.85,1685.0,1625.0,1657.95,105159,35026
ASTRAMICRO,20210127,118.7,118.85,116.8,117.25,96353,56203
ASTRAZEN,20210127,3552.3,3863.0,3540.0,3757.75,279734,40838
ASTRON,20210127,42.0,44.2,41.95,42.8,61871,38324
ATFL,20210127,806.75,809.5,790.35,800.25,4324,2853
ATGL,20210127,375.0,385.0,371.75,380.1,1432418,916807
ATLANTA,20210127,7.95,8.3,7.6,8.3,19522,12690
ATUL,20210127,6535.0,6570.0,6365.0,6375.05,23058,10458
ATULAUTO,20210127,180.9,181.75,177.85,178.45,56251,31078
AUBANK,20210127,885.0,890.95,842.5,852.65,565921,279475
AURIONPRO,20210127,76.6,77.6,74.15,76.2,10072,7802
AUROPHARMA,20210127,998.6,1000.0,948.25,959.6,4705789,1859269
AUSOMENT,20210127,50.35,50.35,46.25,46.8,6383,2907
AUTOAXLES,20210127,1001.35,1010.0,991.4,998.6,11916,7656
AUTOIND,20210127,31.75,32.55,30.9,32.1,12616,9302
AVADHSUGAR,20210127,197.0,199.95,196.0,197.2,27901,15291
AVANTIFEED,20210127,500.0,525.0,500.0,513.15,603684,219649
AVTNPL,20210127,46.3,46.7,44.1,44.7,192442,112634
AWHCL,20210127,294.0,294.95,283.35,285.25,170244,59245
AXISBANK,20210127,659.95,663.8,627.4,632.1,24462588,9563705
AXISBNKETF,20210127,310.0,311.24,301.83,303.17,2423,1700
AXISCADES,20210127,51.8,52.9,51.5,52.3,30532,16000
AXISGOLD,20210127,42.95,42.95,42.5,42.53,82108,75297
AXISNIFTY,20210127,146.55,146.91,144.05,144.72,5229,4874
BAJAJ-AUTO,20210127,4133.4,4236.65,4108.1,4146.35,2062088,374360
BAJAJCON,20210127,220.35,220.35,210.25,214.5,434885,218111
BAJAJELEC,20210127,743.0,780.0,721.6,730.3,276892,34749
BAJAJFINSV,20210127,9165.0,9284.95,9042.05,9126.1,616631,102618
BAJAJHIND,20210127,6.75,6.75,6.45,6.55,3796323,1697191
BAJAJHLDNG,20210127,3290.0,3298.25,3208.0,3230.35,104247,69848
BAJFINANCE,20210127,4921.3,4945.6,4811.0,4845.0,2800493,502138
BALAJITELE,20210127,62.4,62.4,60.05,60.65,99566,38133
BALAMINES,20210127,1115.0,1169.0,1096.15,1154.7,132043,49583
BALAXI,20210127,612.8,612.8,566.25,579.05,1934,1117
BALKRISIND,20210127,1686.95,1686.95,1644.2,1664.5,438924,103775
BALMLAWRIE,20210127,115.15,117.0,114.15,116.3,214308,76408
BALRAMCHIN,20210127,176.95,176.95,172.5,174.15,607900,292221
BANARBEADS,20210127,59.05,59.1,57.5,57.6,6415,4824
BANARISUG,20210127,1499.9,1499.9,1442.15,1478.55,488,266
BANCOINDIA,20210127,137.1,141.0,135.0,137.45,217433,75196
BANDHANBNK,20210127,309.85,315.4,302.1,303.7,12842107,4777417
BANG,20210127,27.7,27.75,25.05,25.45,11948,6694
BANKA,20210127,61.6,63.0,58.7,59.75,5621,4055
BANKBARODA,20210127,73.55,75.5,72.0,74.05,72480794,6294922
BANKBEES,20210127,317.95,317.95,304.01,304.81,1472589,893152
BANKINDIA,20210127,50.0,50.7,48.65,49.05,3430898,621755
BANSWRAS,20210127,111.0,111.3,105.85,106.05,7577,4935
BASF,20210127,1610.95,1647.5,1590.0,1598.55,17053,8857
BATAINDIA,20210127,1556.0,1556.0,1506.25,1513.15,515318,99780
BAYERCROP,20210127,5560.0,5644.0,5438.0,5524.2,33370,14054
BBL,20210127,890.1,898.0,878.25,886.6,5866,3284
BBTC,20210127,1227.6,1236.0,1215.0,1217.2,24042,11600
BBTCL,20210127,64.1,64.1,64.1,64.1,3000,3000
BCG,20210127,7.2,7.25,6.8,6.85,2638243,1493002
BCONCEPTS,20210127,27.1,27.5,27.05,27.5,12000,6000
BDL,20210127,334.75,340.0,332.8,336.6,227614,108201
BEARDSELL,20210127,9.1,9.55,9.0,9.1,2722,2515
BECTORFOOD,20210127,392.0,395.8,384.05,386.5,562871,163474
BEDMUTHA,20210127,27.3,27.5,26.05,26.45,8611,7183
BEL,20210127,131.0,134.4,130.8,132.7,18632641,8066885
BEML,20210127,911.0,925.0,891.25,907.35,293719,48742
BEPL,20210127,137.75,137.75,129.15,129.9,1487095,816619
BERGEPAINT,20210127,748.45,755.6,729.35,732.2,1472938,352672
BETA,20210127,117.0,118.95,113.1,113.5,4800,4800
BFINVEST,20210127,276.05,276.9,270.9,272.4,15738,6150
BFUTILITIE,20210127,277.6,277.95,268.6,271.6,187303,36193
BHAGERIA,20210127,165.8,167.0,160.05,162.75,49385,30032
BHAGYAPROP,20210127,23.7,24.2,23.4,24.05,39467,35932
BHANDARI,20210127,3.55,3.55,3.55,3.55,43839,43838
BHARATFORG,20210127,607.0,607.5,580.7,601.8,3488403,879963
BHARATRAS,20210127,9876.0,9980.0,9751.0,9848.3,2018,1003
BHARATWIRE,20210127,31.3,31.5,30.8,31.25,9037,6010
BHARTIARTL,20210127,580.0,581.75,562.35,570.8,15280757,6783268
BHEL,20210127,35.85,36.2,35.4,35.7,38751487,7013912
BIL,20210127,139.25,141.0,137.1,138.05,2766,1624
BINDALAGRO,20210127,16.7,17.0,16.2,16.75,55335,40987
BIOCON,20210127,380.0,386.95,368.55,377.55,10430905,3416486
BIRLACABLE,20210127,62.35,62.35,57.7,59.55,148144,39492
BIRLACORPN,20210127,727.0,727.95,712.0,716.85,207857,91646
BIRLAMONEY,20210127,42.7,43.6,42.5,42.7,113323,66820
BIRLATYRE,20210127,33.2,33.2,30.35,30.6,935170,554491
BLBLIMITED,20210127,5.2,5.2,4.9,5.0,14502,12781
BLISSGVS,20210127,191.9,196.15,187.5,190.35,636679,232348
BLS,20210127,102.5,102.5,99.15,100.55,67694,42679
BLUEDART,20210127,4349.0,4365.0,4250.0,4312.6,31740,11314
BLUESTARCO,20210127,761.7,778.0,740.55,748.15,165667,106698
BODALCHEM,20210127,71.75,71.9,70.45,70.65,203765,125017
BOHRA,20210127,1.9,1.9,1.9,1.9,2000,2000
BOMDYEING,20210127,74.45,75.3,73.2,73.95,1302133,290537
BOROLTD,20210127,192.0,196.05,185.05,190.45,113730,45913
BORORENEW,20210127,248.25,263.9,245.5,261.0,431848,195292
BOSCHLTD,20210127,15900.0,15900.0,15415.0,15542.55,61551,9546
BPCL,20210127,385.55,390.25,379.75,380.6,6033438,2561992
BPL,20210127,21.15,21.15,20.15,20.25,39503,23006
BRFL,20210127,10.8,11.5,10.6,11.3,141383,102869
BRIGADE,20210127,249.1,249.1,232.1,235.75,71193,27256
BRIGHT,20210127,7.35,7.35,7.35,7.35,9000,9000
BRITANNIA,20210127,3613.55,3649.9,3593.8,3610.75,646880,330873
BRITANNIA,20210127,3613.55,3649.9,3593.8,3610.75,11317,11108
BRITANNIA,20210127,32.0,32.39,32.0,32.0,646880,330873
BRITANNIA,20210127,32.0,32.39,32.0,32.0,11317,11108
BRNL,20210127,33.25,34.0,32.55,32.7,166783,69588
BROOKS,20210127,63.2,63.7,61.5,63.05,54215,47246
BSE,20210127,596.6,596.6,580.0,582.8,259742,122240
BSELINFRA,20210127,1.15,1.15,1.1,1.1,30141,30141
BSHSL,20210127,126.2,131.15,124.95,126.5,4710,3698
BSLGOLDETF,20210127,4650.0,4913.2,4468.0,4473.55,263,202
BSLNIFTY,20210127,159.58,159.58,153.4,153.89,457,409
BSOFT,20210127,247.0,261.8,241.35,257.9,1007728,348953
BTML,20210127,84.0,84.0,73.6,73.6,2400,2400
BURGERKING,20210127,135.0,143.5,132.5,139.95,4339182,1178850
BUTTERFLY,20210127,518.9,520.1,501.0,506.15,25554,16279
CADILAHC,20210127,467.85,472.65,459.1,462.05,2807794,815108
CADSYS,20210127,21.65,21.65,21.65,21.65,4000,4000
CALSOFT,20210127,8.9,9.4,8.75,9.25,31211,22332
CAMLINFINE,20210127,105.1,105.95,102.3,104.6,278873,194712
CAMS,20210127,1780.1,1805.0,1780.1,1798.15,48426,30246
CANBK,20210127,133.95,138.75,130.1,131.2,49601962,7552346
CANFINHOME,20210127,479.0,503.0,455.25,479.1,1109995,271476
CANTABIL,20210127,379.0,379.0,369.1,377.8,131670,18386
CAPACITE,20210127,168.0,171.95,164.0,164.95,113102,20610
CAPLIPOINT,20210127,472.95,472.95,463.0,465.85,107198,55448
CAPTRUST,20210127,92.6,92.9,88.65,90.6,6533,3805
CARBORUNIV,20210127,424.5,434.8,416.8,430.4,408258,224975
CAREERP,20210127,160.1,162.15,157.8,158.5,19177,9647
CARERATING,20210127,489.0,490.0,474.5,477.85,197231,84612
CASTROLIND,20210127,127.7,127.7,123.05,123.8,1932800,1173495
CCL,20210127,246.95,248.0,241.7,243.4,157982,100899
CDSL,20210127,488.8,493.0,476.35,489.7,1164092,576710
CEATLTD,20210127,1459.0,1519.4,1426.7,1491.7,689226,142935
CENTENKA,20210127,226.0,227.55,220.5,221.25,39859,25372
CENTRALBK,20210127,13.35,13.45,12.65,12.7,8857745,5444100
CENTRUM,20210127,24.35,24.7,23.6,23.9,747631,520781
CENTUM,20210127,430.0,443.95,425.0,434.25,11754,2894
CENTURYPLY,20210127,274.4,274.4,258.3,265.75,408934,105367
CENTURYTEX,20210127,395.5,407.35,386.05,402.9,798807,169736
CERA,20210127,3498.8,3549.0,3450.0,3505.7,9657,5112
CEREBRAINT,20210127,44.25,45.45,43.75,44.9,184726,140164
CESC,20210127,633.0,640.6,612.6,615.65,450265,102290
CESCVENT,20210127,291.2,304.15,285.95,293.1,52564,21815
CGCL,20210127,368.5,368.5,364.0,365.25,172340,112912
CGPOWER,20210127,39.45,39.9,38.7,39.3,3679372,3262723
CHALET,20210127,165.0,166.5,161.3,163.35,158378,87717
CHAMBLFERT,20210127,233.8,241.6,228.0,231.1,979612,316656
CHEMBOND,20210127,183.5,184.0,173.2,176.7,30813,17586
CHEMCON,20210127,426.65,439.0,420.0,427.6,269514,52113
CHEMFAB,20210127,136.45,137.0,131.75,133.4,6903,4218
CHENNPETRO,20210127,103.2,103.2,95.7,95.8,7161828,2674944
CHOLAFIN,20210127,422.45,430.75,408.7,410.5,5084464,978298
CHOLAHLDNG,20210127,536.45,541.6,515.6,523.1,342648,216787
CIGNITITEC,20210127,398.8,411.95,388.1,393.55,69860,38634
CINELINE,20210127,41.35,42.9,39.75,40.25,377288,60179
CINEVISTA,20210127,6.5,6.5,6.1,6.2,1741,1739
CIPLA,20210127,839.9,856.45,825.2,842.5,7410174,1487876
CLEDUCATE,20210127,68.6,68.6,65.2,65.3,5734,3539
CLNINDIA,20210127,352.0,352.0,342.0,345.4,24173,11045
CMMIPL,20210127,4.3,4.3,4.3,4.3,3000,3000
COALINDIA,20210127,132.0,132.55,128.7,129.15,11638766,3591595
COCHINSHIP,20210127,345.5,351.5,345.5,348.65,110466,61987
COFORGE,20210127,2407.9,2485.0,2371.35,2448.05,480020,86382
COLPAL,20210127,1520.0,1555.0,1515.85,1544.95,1047432,469959
COMPINFO,20210127,14.4,14.8,14.15,14.5,165392,93144
CONCOR,20210127,423.7,443.3,421.0,432.95,5402116,1995242
CONFIPET,20210127,41.05,41.9,40.45,40.6,611328,364633
CONSOFINVT,20210127,40.4,40.5,39.25,39.45,2365,2280
CONTROLPR,20210127,235.1,241.0,235.0,237.25,7224,3323
CORALFINAC,20210127,20.9,21.7,20.7,21.0,8341,4245
CORDSCABLE,20210127,45.5,46.0,44.1,44.65,28761,21616
COROMANDEL,20210127,840.0,843.1,812.1,824.2,413788,204891
COSMOFILMS,20210127,442.2,451.85,439.75,445.75,47708,26881
CPSEETF,20210127,20.16,20.35,19.85,19.97,1341162,964007
CREATIVE,20210127,104.65,114.4,102.15,108.95,23243,11880
CREATIVEYE,20210127,3.35,3.35,3.3,3.3,2078,2078
CREDITACC,20210127,720.2,728.9,719.6,721.75,92052,69638
CREST,20210127,95.6,96.25,90.15,91.6,10803,5551
CRISIL,20210127,1915.0,1929.95,1869.5,1899.75,30260,15802
CROMPTON,20210127,409.9,438.85,400.6,428.05,2709615,1771713
CSBBANK,20210127,222.0,222.0,213.8,220.15,186891,92447
CTE,20210127,41.75,41.75,38.9,39.1,12261,9004
CUB,20210127,173.75,175.85,166.05,167.3,3308748,1959506
CUMMINSIND,20210127,613.95,628.55,607.75,624.45,2875863,920630
CUPID,20210127,215.0,222.1,214.0,218.3,34618,19913
CYBERTECH,20210127,120.7,122.7,116.85,117.15,356862,112019
CYIENT,20210127,568.0,678.2,567.1,637.9,6437358,750254
DAAWAT,20210127,54.35,55.3,53.75,54.65,695547,279053
DABUR,20210127,533.9,537.5,525.65,527.5,1786873,482905
DALBHARAT,20210127,1132.85,1165.8,1115.5,1157.0,167992,80943
DALMIASUG,20210127,137.45,137.45,135.0,135.4,52315,31868
DAMODARIND,20210127,31.5,32.8,30.6,31.7,4203,2254
DANGEE,20210127,112.0,112.85,107.5,109.4,51737,49793
DATAMATICS,20210127,93.0,112.25,93.0,109.45,209236,71939
DBCORP,20210127,80.8,80.95,79.0,79.55,148144,85870
DBL,20210127,409.0,426.7,406.0,418.9,248977,75878
DBSTOCKBRO,20210127,9.4,10.1,9.4,9.9,566,565
DCAL,20210127,133.05,133.6,130.0,130.65,342986,186137
DCBBANK,20210127,114.7,115.25,108.25,108.95,1705359,938907
DCMFINSERV,20210127,1.85,1.9,1.85,1.85,4611,4611
DCMSHRIRAM,20210127,471.65,471.65,442.5,449.55,312506,71717
DCW,20210127,21.0,21.15,19.45,20.15,1381784,760945
DECCANCE,20210127,365.0,365.0,352.25,353.85,18804,11487
DEEPAKFERT,20210127,154.8,154.8,149.0,151.35,274538,137416
DEEPAKNTR,20210127,986.0,988.0,961.0,966.5,382009,156436
DEEPENR,20210127,42.65,42.7,41.2,41.8,12814,7827
DELTACORP,20210127,142.95,144.0,138.0,141.2,1205889,526108
DEN,20210127,60.8,60.95,59.3,59.75,205546,111466
DENORA,20210127,260.0,260.0,252.5,253.75,2734,1534
DEVIT,20210127,130.45,130.45,130.45,130.45,1500,1500
DFMFOODS,20210127,385.0,386.85,377.0,380.35,19965,9781
DGCONTENT,20210127,14.9,14.9,13.7,14.05,8193,6888
DHAMPURSUG,20210127,159.7,161.8,157.65,159.5,233671,120944
DHANBANK,20210127,13.95,13.95,13.15,13.35,579307,341985
DHANI,20210127,314.5,315.55,299.0,302.4,654300,208789
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,73,63
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,274,115
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,229,209
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,93,93
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,325,325
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,165,165
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,10,10
DHANILOANS,20210127,1060.0,1075.0,1060.0,1071.03,5,5
DHANILOANS,20210127,990.0,998.4,990.0,998.4,73,63
DHANILOANS,20210127,990.0,998.4,990.0,998.4,274,115
DHANILOANS,20210127,990.0,998.4,990.0,998.4,229,209
DHANILOANS,20210127,990.0,998.4,990.0,998.4,93,93
DHANILOANS,20210127,990.0,998.4,990.0,998.4,325,325
DHANILOANS,20210127,990.0,998.4,990.0,998.4,165,165
DHANILOANS,20210127,990.0,998.4,990.0,998.4,10,10
DHANILOANS,20210127,990.0,998.4,990.0,998.4,5,5
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,73,63
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,274,115
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,229,209
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,93,93
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,325,325
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,165,165
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,10,10
DHANILOANS,20210127,1022.0,1040.8,1022.0,1040.0,5,5
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,73,63
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,274,115
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,229,209
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,93,93
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,325,325
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,165,165
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,10,10
DHANILOANS,20210127,1100.0,1125.0,1100.0,1125.0,5,5
DHANILOANS,20210127,966.0,980.0,965.0,978.18,73,63
DHANILOANS,20210127,966.0,980.0,965.0,978.18,274,115
DHANILOANS,20210127,966.0,980.0,965.0,978.18,229,209
DHANILOANS,20210127,966.0,980.0,965.0,978.18,93,93
DHANILOANS,20210127,966.0,980.0,965.0,978.18,325,325
DHANILOANS,20210127,966.0,980.0,965.0,978.18,165,165
DHANILOANS,20210127,966.0,980.0,965.0,978.18,10,10
DHANILOANS,20210127,966.0,980.0,965.0,978.18,5,5
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,73,63
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,274,115
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,229,209
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,93,93
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,325,325
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,165,165
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,10,10
DHANILOANS,20210127,1023.75,1030.0,1020.0,1030.0,5,5
DHANILOANS,20210127,970.35,970.35,970.35,970.35,73,63
DHANILOANS,20210127,970.35,970.35,970.35,970.35,274,115
DHANILOANS,20210127,970.35,970.35,970.35,970.35,229,209
DHANILOANS,20210127,970.35,970.35,970.35,970.35,93,93
DHANILOANS,20210127,970.35,970.35,970.35,970.35,325,325
DHANILOANS,20210127,970.35,970.35,970.35,970.35,165,165
DHANILOANS,20210127,970.35,970.35,970.35,970.35,10,10
DHANILOANS,20210127,970.35,970.35,970.35,970.35,5,5
DHANILOANS,20210127,892.0,892.0,892.0,892.0,73,63
DHANILOANS,20210127,892.0,892.0,892.0,892.0,274,115
DHANILOANS,20210127,892.0,892.0,892.0,892.0,229,209
DHANILOANS,20210127,892.0,892.0,892.0,892.0,93,93
DHANILOANS,20210127,892.0,892.0,892.0,892.0,325,325
DHANILOANS,20210127,892.0,892.0,892.0,892.0,165,165
DHANILOANS,20210127,892.0,892.0,892.0,892.0,10,10
DHANILOANS,20210127,892.0,892.0,892.0,892.0,5,5
DHANIPP,20210127,190.05,195.0,177.0,179.45,96524,54581
DHANUKA,20210127,735.0,740.0,722.8,730.7,35897,20652
DHFL,20210127,24.75,24.75,24.75,24.75,286019,284018
DHFL,20210127,24.75,24.75,24.75,24.75,2,2
DHFL,20210127,24.75,24.75,24.75,24.75,1005,805
DHFL,20210127,24.75,24.75,24.75,24.75,100,100
DHFL,20210127,24.75,24.75,24.75,24.75,600,500
DHFL,20210127,24.75,24.75,24.75,24.75,332,331
