SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AMDIND,20201112,15.6,16.05,15.4,15.5,9531,9058
AMJLAND,20201112,21.7,22.15,21.3,22.0,43989,27949
AMJUMBO,20201112,11.4,12.55,11.4,12.5,32000,24000
AMRUTANJAN,20201112,426.8,483.85,425.65,474.35,984620,187971
ANANTRAJ,20201112,17.65,18.2,17.65,18.0,216366,194872
ANDHRACEMT,20201112,5.0,5.05,4.7,4.9,167554,78115
ANDHRAPAP,20201112,193.5,194.5,190.45,193.35,13030,7180
ANDHRSUGAR,20201112,285.0,288.0,278.3,280.35,48067,31506
ANGELBRKG,20201112,333.0,343.5,326.6,338.05,517305,135551
ANIKINDS,20201112,11.9,11.9,11.3,11.8,9431,6792
ANKITMETAL,20201112,1.15,1.15,1.05,1.1,40524,37477
ANSALAPI,20201112,4.2,4.4,4.15,4.35,98628,77817
ANSALHSG,20201112,3.75,3.95,3.75,3.9,16134,13770
ANUP,20201112,571.0,588.0,571.0,582.0,7333,4152
APARINDS,20201112,306.55,314.05,306.55,308.4,16532,9661
APCL,20201112,204.75,208.95,202.0,203.85,33135,14004
APCOTEXIND,20201112,149.6,151.75,146.55,149.2,35094,16130
APEX,20201112,259.5,265.8,259.5,262.85,80806,30967
APLAPOLLO,20201112,3220.0,3268.95,3205.55,3231.2,94118,71215
APLLTD,20201112,960.0,970.5,952.0,965.35,193303,85354
APOLLO,20201112,109.75,114.95,109.3,112.0,141229,52634
APOLLOHOSP,20201112,2155.0,2205.2,2094.0,2110.45,2435538,778785
APOLLOPIPE,20201112,634.0,644.0,615.8,634.3,38755,26714
APOLLOTYRE,20201112,161.3,165.5,159.1,164.25,8040192,1800782
APOLSINHOT,20201112,595.05,607.95,590.0,591.15,945,612
APTECHT,20201112,115.2,117.45,114.4,116.05,154854,45919
ARCHIDPLY,20201112,25.2,25.95,24.0,25.15,23987,13483
ARCHIES,20201112,12.0,12.0,11.6,11.65,17359,13449
ARCOTECH,20201112,2.0,2.05,1.9,1.95,26385,23833
ARENTERP,20201112,10.1,10.1,9.75,10.05,2249,1199
ARIES,20201112,78.7,82.4,78.7,80.0,30622,23564
ARIHANT,20201112,16.1,16.1,16.05,16.05,2,2
ARIHANTSUP,20201112,21.5,22.8,21.05,22.35,12150,11745
ARMANFIN,20201112,580.2,584.9,558.2,577.5,41931,21676
AROGRANITE,20201112,29.75,30.1,28.55,29.2,16619,9639
ARROWGREEN,20201112,44.0,45.7,43.55,44.6,4489,4122
ARSHIYA,20201112,14.0,14.0,13.0,13.3,13031,7765
ARSSINFRA,20201112,12.0,12.25,11.85,12.0,17841,13620
ARTEMISMED,20201112,156.0,159.8,154.2,156.05,1667,963
ARVIND,20201112,37.95,39.65,37.55,39.05,3574231,1860308
ARVINDFASN,20201112,126.0,132.0,124.0,126.85,304004,170228
ARVSMART,20201112,86.0,91.9,85.2,90.35,405580,101502
ASAHIINDIA,20201112,225.0,240.0,225.0,233.45,278536,103297
ASAHISONG,20201112,230.0,231.7,223.1,224.35,23683,13652
ASAL,20201112,21.55,21.6,20.9,21.5,2629,2275
ASALCBR,20201112,259.9,261.0,254.15,260.35,37379,22270
ASHAPURMIN,20201112,76.05,76.05,76.05,76.05,27819,27819
ASHIANA,20201112,77.6,82.0,77.6,80.75,44454,28355
ASHIMASYN,20201112,8.25,8.3,8.0,8.0,65959,56560
ASHOKA,20201112,67.0,70.4,66.65,69.25,4724565,1319057
ASHOKLEY,20201112,89.55,91.15,88.85,90.1,33102178,3378106
ASIANHOTNR,20201112,55.85,57.9,52.65,56.7,7961,3783
ASIANPAINT,20201112,2172.0,2201.75,2162.0,2171.8,1626054,624734
ASIANTILES,20201112,292.0,292.0,285.05,287.75,164459,72397
ASLIND,20201112,8.8,8.8,8.8,8.8,216000,216000
ASPINWALL,20201112,117.0,123.05,116.85,118.05,100,40
ASTEC,20201112,1042.0,1062.05,1035.0,1054.35,39617,9394
ASTERDM,20201112,141.8,157.75,140.65,155.55,1308088,482164
ASTRAL,20201112,1229.85,1295.0,1225.0,1286.95,214415,129842
ASTRAMICRO,20201112,106.55,111.75,105.45,110.1,381777,164898
ASTRAZEN,20201112,4208.0,4590.0,4180.25,4317.35,303153,52333
ASTRON,20201112,43.1,44.9,42.6,43.5,6794,2597
ATFL,20201112,708.25,718.35,707.35,714.6,3617,2192
ATLANTA,20201112,6.7,6.7,6.2,6.3,6526,4370
ATUL,20201112,6289.0,6396.0,6260.0,6346.05,41776,22981
ATULAUTO,20201112,158.0,158.75,156.2,157.55,70082,34226
AUBANK,20201112,849.0,870.0,816.1,826.95,709309,349458
AURIONPRO,20201112,71.65,71.8,68.95,70.0,10708,7436
AUROPHARMA,20201112,814.5,864.0,800.0,839.0,17169196,2637296
AUSOMENT,20201112,66.4,69.0,63.9,63.9,50137,29052
AUTOAXLES,20201112,749.0,777.0,742.0,762.95,30035,13245
AUTOIND,20201112,27.0,28.3,27.0,27.4,20942,16011
AUTOLITIND,20201112,18.95,18.95,17.8,18.45,2494,1656
AVADHSUGAR,20201112,179.95,180.05,176.05,178.35,28389,12700
AVANTIFEED,20201112,506.0,519.0,496.5,500.3,1319603,680501
AVG,20201112,52.35,52.35,52.35,52.35,1200,1200
AVSL,20201112,32.9,32.9,32.9,32.9,3000,3000
AVTNPL,20201112,43.45,43.45,42.5,42.8,67907,37041
AXISBANK,20201112,601.95,610.45,588.8,599.7,34244439,11664561
AXISBNKETF,20201112,284.58,284.58,279.45,281.16,878,691
AXISCADES,20201112,44.8,45.0,42.25,43.8,85564,39638
AXISGOLD,20201112,44.48,44.49,43.91,44.18,80763,69649
AXISNIFTY,20201112,131.58,131.6,129.61,130.13,3029,1776
AYMSYNTEX,20201112,29.5,30.35,25.6,28.8,39464,15219
BAGFILMS,20201112,2.4,2.6,2.25,2.3,129437,101732
BAJAJ-AUTO,20201112,3025.0,3040.9,2996.25,3017.45,646257,210785
BAJAJCON,20201112,181.9,183.35,178.15,178.85,376617,242868
BAJAJELEC,20201112,519.5,554.25,519.5,549.35,1704841,420986
BAJAJFINSV,20201112,6943.95,7060.0,6850.65,7026.2,1280916,133759
BAJAJHIND,20201112,4.5,4.6,4.45,4.55,1734057,1215067
BAJAJHLDNG,20201112,2670.0,2728.7,2661.0,2678.1,114187,30900
BAJFINANCE,20201112,4260.0,4325.0,4200.05,4298.3,5590038,630740
BALAJITELE,20201112,60.9,60.95,59.05,60.1,268636,207997
BALAMINES,20201112,887.4,964.0,881.6,956.8,762493,209130
BALAXI,20201112,681.0,751.0,680.35,733.15,6041,3445
BALKRISHNA,20201112,13.8,14.65,13.05,13.3,10819,6603
BALKRISIND,20201112,1512.9,1580.9,1505.0,1570.85,1716617,508383
BALLARPUR,20201112,1.2,1.2,1.15,1.15,570711,361967
BALMLAWRIE,20201112,101.4,101.4,100.4,100.5,100318,68354
BALRAMCHIN,20201112,150.65,151.2,148.1,149.1,1423432,1027933
BANARBEADS,20201112,52.55,54.65,52.55,54.3,2093,1523
BANARISUG,20201112,1300.15,1314.85,1300.0,1303.55,1514,1276
BANCOINDIA,20201112,92.75,94.8,92.25,93.6,83846,46217
BANDHANBNK,20201112,339.8,339.8,330.25,337.75,8583838,1940024
BANG,20201112,19.35,20.1,19.2,20.05,1124,961
BANKA,20201112,39.5,40.95,37.65,38.15,2754,2696
BANKBARODA,20201112,47.1,47.25,45.4,45.65,30619367,4897990
BANKBEES,20201112,290.0,293.0,282.9,284.77,957846,465876
BANKINDIA,20201112,41.0,41.15,40.4,40.55,1240317,476575
BANSWRAS,20201112,73.9,74.75,73.0,73.4,4468,2421
BASF,20201112,1480.05,1514.0,1480.05,1500.95,24408,9782
BASML,20201112,97.95,97.95,85.0,86.95,27087,6184
BATAINDIA,20201112,1330.0,1352.5,1328.0,1339.7,678750,142667
BAYERCROP,20201112,5217.0,5350.0,5090.0,5101.05,42842,21231
BBL,20201112,750.05,889.0,735.6,861.3,494083,68901
BBTC,20201112,1205.0,1279.4,1182.25,1263.15,123162,48465
BCG,20201112,5.4,5.45,5.3,5.4,2201533,1314713
BCONCEPTS,20201112,16.75,16.75,16.75,16.75,3000,3000
BCP,20201112,4.85,4.85,4.65,4.75,47261,38335
BDL,20201112,305.0,319.0,300.5,315.2,940175,199046
BEARDSELL,20201112,9.6,9.6,8.8,9.45,3114,2621
BEDMUTHA,20201112,17.2,18.85,17.15,18.85,3771,1572
BEL,20201112,96.1,96.5,94.0,94.25,10857825,5265237
BEML,20201112,625.85,627.45,619.0,622.2,151475,29641
BEPL,20201112,88.5,92.9,86.0,91.8,601625,319034
BERGEPAINT,20201112,647.9,656.1,642.4,651.55,1244621,143014
BETA,20201112,111.0,111.0,111.0,111.0,800,800
BFINVEST,20201112,283.0,285.95,272.35,279.45,20803,6262
BFUTILITIE,20201112,249.0,252.5,245.9,247.75,138183,44051
BGRENERGY,20201112,33.0,33.05,31.6,32.1,138286,88338
BHAGERIA,20201112,126.35,128.45,125.85,127.3,31778,25484
BHAGYANGR,20201112,18.05,18.45,17.7,17.75,8306,7736
BHAGYAPROP,20201112,22.7,23.5,22.7,23.45,3308,2054
BHANDARI,20201112,1.1,1.15,1.05,1.1,95487,87364
BHARATFORG,20201112,495.0,508.25,490.55,496.75,2931252,562377
BHARATGEAR,20201112,50.75,50.75,49.3,50.1,6560,4009
BHARATRAS,20201112,8903.0,9099.0,8903.0,9019.4,1973,1053
BHARATWIRE,20201112,22.8,22.95,22.05,22.6,7050,2784
BHARTIARTL,20201112,476.85,483.2,475.05,479.85,14512799,7371521
BHEL,20201112,27.95,28.45,27.8,28.1,29213561,9213568
BIL,20201112,126.5,138.0,126.5,133.45,2025,1455
BILENERGY,20201112,0.75,0.8,0.75,0.75,240967,145538
BINDALAGRO,20201112,11.1,11.6,11.1,11.4,17998,10330
BIOCON,20201112,415.0,427.7,413.1,422.7,4545563,964189
BIRLACABLE,20201112,47.9,49.5,47.6,48.45,47142,22847
BIRLACORPN,20201112,707.0,746.8,703.85,741.4,837672,383182
BIRLAMONEY,20201112,42.3,42.4,41.8,42.1,82612,36505
BIRLATYRE,20201112,20.4,20.4,19.5,19.6,165145,81790
BKMINDST,20201112,0.6,0.6,0.55,0.6,7350,7350
BLBLIMITED,20201112,4.85,5.05,4.8,4.8,8344,4754
BLISSGVS,20201112,164.45,165.7,162.15,163.75,438393,58193
BLKASHYAP,20201112,6.4,6.7,6.4,6.7,60234,54785
BLS,20201112,80.8,82.5,77.85,79.7,37094,23218
BLUECOAST,20201112,3.75,3.75,3.75,3.75,1100,1100
BLUEDART,20201112,3900.0,4079.95,3843.45,4045.85,51063,17019
BLUESTARCO,20201112,657.5,670.6,654.8,667.7,139566,84539
BODALCHEM,20201112,64.6,66.7,64.6,65.0,338944,188174
BOMDYEING,20201112,63.5,65.3,63.4,64.6,1026631,269066
BORORENEW,20201112,95.1,101.0,95.1,100.1,789734,335798
BOSCHLTD,20201112,12240.0,12281.2,11830.0,11895.2,61962,14882
BPCL,20201112,395.0,395.9,387.1,394.65,6611319,2647814
BPL,20201112,19.45,20.5,18.6,19.65,476835,179332
BRFL,20201112,9.15,9.5,8.9,9.1,14827,12173
BRIGADE,20201112,193.2,199.4,190.2,194.0,130555,54021
BRIGHT,20201112,6.0,6.2,5.9,6.2,18000,9000
BRITANNIA,20201112,3499.7,3525.95,3481.35,3515.3,615256,268932
BRITANNIA,20201112,3499.7,3525.95,3481.35,3515.3,2397,2397
BRITANNIA,20201112,31.77,31.8,31.73,31.76,615256,268932
BRITANNIA,20201112,31.77,31.8,31.73,31.76,2397,2397
BRNL,20201112,28.85,29.7,28.5,29.55,15175,13237
BROOKS,20201112,56.3,56.95,51.6,56.65,27077,17248
BSE,20201112,494.5,501.95,490.6,496.15,135274,53481
BSELINFRA,20201112,1.0,1.0,0.95,0.95,84520,51759
BSHSL,20201112,90.0,94.85,88.0,94.8,308,202
BSLGOLDETF,20201112,4683.0,4683.0,4611.0,4617.25,1677,1461
BSLNIFTY,20201112,139.85,139.85,138.7,139.0,117,87
BSOFT,20201112,179.9,182.0,176.1,177.0,528467,300906
BTML,20201112,90.0,90.0,90.0,90.0,1200,1200
BURNPUR,20201112,1.6,1.6,1.55,1.6,33065,24365
BUTTERFLY,20201112,375.0,380.8,370.0,376.5,14309,8011
BYKE,20201112,13.55,14.8,13.55,14.5,83325,58074
CADILAHC,20201112,418.4,435.4,413.85,426.05,9036176,1675983
CADSYS,20201112,23.1,23.1,22.35,22.45,6000,4000
CALSOFT,20201112,9.1,9.55,8.65,9.0,22731,20107
CAMLINFINE,20201112,102.95,106.35,101.3,103.7,279510,162410
CAMS,20201112,1289.8,1319.0,1289.0,1305.35,245795,195326
CANBK,20201112,94.35,94.6,91.6,91.9,10486741,2161696
CANFINHOME,20201112,478.4,485.0,475.75,479.6,358979,114444
CANTABIL,20201112,328.5,331.0,327.05,329.7,94806,17322
CAPACITE,20201112,127.65,150.95,127.1,147.3,349888,169694
CAPLIPOINT,20201112,456.95,486.0,455.5,481.75,304714,116931
CAPTRUST,20201112,52.35,60.0,52.35,56.65,2392,1889
CARBORUNIV,20201112,302.95,308.9,297.0,299.9,345176,204840
CAREERP,20201112,164.1,172.0,164.0,169.8,60004,31031
CARERATING,20201112,400.0,438.2,400.0,418.3,632425,232957
CASTROLIND,20201112,114.0,114.65,113.0,113.25,1186789,669679
CCHHL,20201112,3.35,3.45,3.25,3.3,21507,18599
CCL,20201112,243.95,245.55,239.95,244.0,162174,123469
CDSL,20201112,474.5,481.95,471.1,479.35,858606,286366
CEATLTD,20201112,1115.0,1120.0,1103.0,1107.85,115014,31320
CEBBCO,20201112,13.2,13.7,12.85,13.15,105589,53681
CELEBRITY,20201112,6.25,6.25,5.65,5.65,169892,103043
CENTENKA,20201112,175.05,177.0,174.15,174.8,19095,16750
CENTEXT,20201112,3.3,3.65,3.3,3.6,192278,160874
CENTRALBK,20201112,11.85,11.9,11.6,11.65,2222687,1006873
CENTRUM,20201112,16.5,16.7,15.9,16.0,250364,194820
CENTUM,20201112,268.05,283.8,266.5,271.7,3977,3021
CENTURYPLY,20201112,181.2,187.0,181.2,184.55,932408,810048
CENTURYTEX,20201112,306.0,316.15,305.8,312.35,925419,302994
CERA,20201112,2710.3,2748.85,2700.0,2702.45,2714,2149
CEREBRAINT,20201112,27.8,28.2,27.8,27.9,105596,90820
CESC,20201112,589.15,592.25,576.2,577.7,206644,68312
CESCVENT,20201112,245.4,249.0,241.1,247.05,38537,22407
CGCL,20201112,248.7,253.8,247.0,247.35,63217,19215
CGPOWER,20201112,33.4,34.85,32.8,34.85,10739131,7164495
CHALET,20201112,143.0,148.9,142.2,143.55,226587,110372
CHAMBLFERT,20201112,168.0,172.9,165.25,171.55,1852670,835730
CHEMBOND,20201112,148.0,152.5,148.0,151.0,4129,2303
CHEMCON,20201112,414.0,421.45,413.75,415.75,186211,69505
CHEMFAB,20201112,116.9,118.8,116.9,117.9,4570,3744
CHENNPETRO,20201112,76.85,80.5,76.45,79.3,1133044,401557
CHOLAFIN,20201112,305.0,320.95,302.25,316.5,8666139,1703742
CHOLAHLDNG,20201112,420.7,429.45,417.65,428.3,47838,30999
CIGNITITEC,20201112,454.95,454.95,438.15,449.1,59840,30207
CINELINE,20201112,31.1,32.55,28.8,31.5,133732,69364
CINEVISTA,20201112,6.45,6.7,6.45,6.7,14581,14581
CIPLA,20201112,742.4,758.85,733.5,739.7,10422659,1848131
CLEDUCATE,20201112,60.5,60.5,57.35,57.4,10999,8435
CLNINDIA,20201112,307.7,319.1,302.75,314.0,46185,22692
CMICABLES,20201112,33.85,35.55,33.5,35.1,27533,14479
CMMIPL,20201112,2.5,2.6,2.5,2.6,9000,9000
CNOVAPETRO,20201112,6.3,6.65,6.25,6.6,2501,1502
COALINDIA,20201112,126.05,126.5,121.0,122.1,35738360,12149334
COCHINSHIP,20201112,335.0,339.8,334.0,334.8,194856,113342
COFORGE,20201112,2276.0,2354.5,2237.0,2335.25,706611,190667
COLPAL,20201112,1492.0,1523.95,1486.25,1521.4,513975,176711
COMPINFO,20201112,14.45,14.45,13.0,13.4,321100,214512
COMPUSOFT,20201112,7.25,7.25,7.05,7.1,10256,8144
CONCOR,20201112,400.7,402.7,398.0,399.65,1905529,1053362
CONFIPET,20201112,25.4,25.7,25.05,25.2,135654,57940
CONSOFINVT,20201112,33.6,33.6,33.6,33.6,127,127
CONTROLPR,20201112,210.5,216.0,210.5,213.2,2458,1682
CORALFINAC,20201112,20.0,20.2,19.0,20.1,16144,8824
CORDSCABLE,20201112,38.5,42.0,38.5,38.75,15643,4441
COROMANDEL,20201112,717.35,747.45,707.2,727.05,680316,336071
COSMOFILMS,20201112,443.0,443.05,432.0,435.95,88553,42828
CPSEETF,20201112,17.8,17.85,17.52,17.62,1390920,1044158
CREATIVE,20201112,123.9,123.9,111.5,117.55,13905,1919
CREATIVEYE,20201112,2.8,3.0,2.8,2.8,1808,1570
CREDITACC,20201112,686.0,703.25,673.0,678.25,53905,25229
CREST,20201112,92.0,92.0,80.3,84.1,15581,6884
CRISIL,20201112,1939.95,1965.0,1922.6,1951.45,34569,25401
CROMPTON,20201112,296.0,301.55,294.95,298.55,1128468,492403
CSBBANK,20201112,259.9,259.95,254.0,255.05,83660,31936
CTE,20201112,29.4,29.4,29.4,29.4,5105,5105
CUB,20201112,180.2,181.5,176.1,178.05,1595662,797135
CUBEXTUB,20201112,10.9,11.6,10.5,11.15,4009,2816
CUMMINSIND,20201112,457.95,482.35,456.1,478.55,3582901,411193
CUPID,20201112,194.0,197.5,194.0,197.0,33180,18242
CYBERTECH,20201112,79.0,79.0,75.2,77.2,305958,151575
CYIENT,20201112,429.0,434.7,420.0,428.25,256716,92531
DAAWAT,20201112,50.45,50.45,49.55,49.8,536774,295396
DABUR,20201112,512.5,521.95,510.55,517.9,5297239,1876508
DALBHARAT,20201112,910.0,919.0,907.55,913.4,111953,47594
DALMIASUG,20201112,132.55,132.55,128.0,129.5,128226,68909
DAMODARIND,20201112,23.8,23.8,21.85,22.35,1610,820
DATAMATICS,20201112,69.45,69.45,66.25,67.4,68308,43601
DBCORP,20201112,75.5,77.9,74.2,74.85,168246,79838
DBL,20201112,347.0,358.7,347.0,353.1,252132,109281
DBREALTY,20201112,6.7,6.75,6.6,6.65,111664,72241
DBSTOCKBRO,20201112,8.15,9.05,8.05,8.2,452,272
DCAL,20201112,137.2,139.5,133.5,134.9,419998,214317
DCBBANK,20201112,89.9,91.9,87.8,89.8,1325601,697039
DCM,20201112,17.95,18.7,17.9,18.35,19601,11270
DCMFINSERV,20201112,1.0,1.0,0.95,0.95,1558,1508
DCMNVL,20201112,27.7,28.2,26.7,28.0,11855,5190
DCMSHRIRAM,20201112,318.0,327.85,318.0,326.05,132912,88854
DCW,20201112,14.0,15.2,13.85,14.15,892576,399144
DECCANCE,20201112,342.0,346.0,337.1,340.05,37824,18854
DEEPAKFERT,20201112,138.65,149.3,137.5,144.15,1765906,316965
DEEPAKNTR,20201112,789.4,841.1,786.7,819.45,1858680,512287
DELTACORP,20201112,127.85,130.45,125.2,128.65,3791378,1157603
DELTAMAGNT,20201112,18.9,18.95,17.55,18.9,3774,3336
DEN,20201112,68.95,70.0,68.15,69.2,57804,34424
DENORA,20201112,204.05,213.5,197.0,200.2,15148,8539
DEVIT,20201112,132.3,132.3,132.3,132.3,1500,1500
DFMFOODS,20201112,353.9,361.7,353.75,359.3,17721,10975
DGCONTENT,20201112,9.9,10.6,9.75,9.95,31898,20996
DHAMPURSUG,20201112,140.95,141.35,139.2,139.65,111363,50083
DHANBANK,20201112,12.2,12.2,11.9,11.95,238968,139469
DHANI,20201112,192.0,207.85,192.0,199.5,1075267,454181
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,285,285
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,226,226
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,774,507
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,1,1
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,206,206
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,115,115
DHANILOANS,20201112,1040.0,1055.0,1040.0,1054.92,62,62
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,285,285
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,226,226
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,774,507
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,1,1
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,206,206
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,115,115
DHANILOANS,20201112,1133.0,1152.0,1132.07,1150.33,62,62
DHANILOANS,20201112,958.0,969.9,957.0,969.9,285,285
DHANILOANS,20201112,958.0,969.9,957.0,969.9,226,226
DHANILOANS,20201112,958.0,969.9,957.0,969.9,774,507
DHANILOANS,20201112,958.0,969.9,957.0,969.9,1,1
DHANILOANS,20201112,958.0,969.9,957.0,969.9,206,206
DHANILOANS,20201112,958.0,969.9,957.0,969.9,115,115
DHANILOANS,20201112,958.0,969.9,957.0,969.9,62,62
DHANILOANS,20201112,982.0,982.0,982.0,982.0,285,285
DHANILOANS,20201112,982.0,982.0,982.0,982.0,226,226
DHANILOANS,20201112,982.0,982.0,982.0,982.0,774,507
DHANILOANS,20201112,982.0,982.0,982.0,982.0,1,1
