SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ADANIENT,20201020,315.3,327.85,313.5,321.9,7199010,752965
ADANIGAS,20201020,186.25,192.0,184.65,191.2,1421782,428441
ADANIGREEN,20201020,694.95,707.6,685.0,688.7,261009,119446
ADANIPORTS,20201020,346.7,352.3,345.65,348.95,1999765,700933
ADANIPOWER,20201020,35.35,35.75,35.35,35.45,937414,548136
ADANITRANS,20201020,286.3,292.0,286.0,289.65,263102,184359
ADFFOODS,20201020,405.7,428.7,404.2,425.75,94738,38011
ADHUNIKIND,20201020,18.65,18.65,17.45,18.0,19903,5093
ADORWELD,20201020,241.5,246.55,241.5,244.55,6791,3951
ADROITINFO,20201020,8.9,9.0,8.2,8.2,17896,15121
ADSL,20201020,23.0,23.4,22.45,23.05,159130,53364
ADVANIHOTR,20201020,41.8,41.8,39.45,40.55,12002,5320
ADVENZYMES,20201020,330.0,330.3,318.0,320.2,234047,116651
AEGISCHEM,20201020,208.85,213.05,201.25,207.65,179909,96586
AFFLE,20201020,2682.0,2755.2,2650.25,2703.4,59204,50313
AGARIND,20201020,85.25,88.0,85.0,85.8,2819,1705
AGCNET,20201020,470.0,470.0,470.0,470.0,281928,47876
AGCNET,20201020,482.0,518.95,472.0,495.4,281928,47876
AGRITECH,20201020,27.15,28.5,27.15,27.95,1847,1426
AGROPHOS,20201020,8.9,9.15,8.6,8.75,17161,13921
AHLEAST,20201020,134.15,137.75,134.0,136.7,189,120
AHLUCONT,20201020,223.9,225.7,220.45,223.25,7802,4757
AHLWEST,20201020,253.95,262.0,251.3,262.0,179,37
AIAENG,20201020,1721.6,1733.65,1688.0,1698.7,29842,19724
AIRAN,20201020,11.25,11.5,11.1,11.25,11017,9479
AJANTPHARM,20201020,1532.0,1584.95,1528.9,1574.9,69019,28645
AJMERA,20201020,87.0,90.9,85.1,89.95,100736,31160
AJOONI,20201020,34.05,34.7,34.05,34.7,8000,4000
AKG,20201020,63.0,63.0,63.0,63.0,4000,4000
AKSHARCHEM,20201020,203.0,204.5,202.0,203.7,3678,2164
AKSHOPTFBR,20201020,5.15,5.2,5.05,5.1,179431,168568
AKZOINDIA,20201020,1975.5,2149.7,1911.4,2071.1,51477,30955
ALANKIT,20201020,16.0,16.2,15.35,15.6,198486,92707
ALBERTDAVD,20201020,406.15,417.95,400.6,405.55,12633,6260
ALCHEM,20201020,4.45,4.7,4.35,4.55,19365,13731
ALEMBICLTD,20201020,96.3,98.9,96.05,97.85,409451,129599
ALICON,20201020,305.15,313.0,305.1,311.9,876,644
ALKALI,20201020,52.0,52.0,49.1,49.85,29351,13663
ALKEM,20201020,2651.4,2704.95,2630.0,2665.7,89441,43244
ALKYLAMINE,20201020,3072.0,3098.95,3060.0,3084.05,10639,4968
ALLCARGO,20201020,118.0,118.4,117.25,117.6,155533,100917
ALLSEC,20201020,265.15,273.95,265.15,272.6,2942,2202
ALMONDZ,20201020,11.0,11.85,11.0,11.75,3455,2947
ALOKINDS,20201020,22.3,22.65,21.7,21.9,9339558,4081789
ALPA,20201020,43.5,46.25,43.0,43.9,637282,250882
ALPHAGEO,20201020,161.0,161.05,158.1,158.95,5866,3667
ALPSINDUS,20201020,1.15,1.15,1.1,1.1,1172,1016
AMARAJABAT,20201020,732.1,743.6,728.55,733.7,742891,168799
AMBER,20201020,2389.0,2508.85,2317.35,2451.15,847966,100654
AMBIKCO,20201020,716.1,720.0,709.6,717.9,5213,4437
AMBUJACEM,20201020,249.9,254.9,247.05,251.45,20195023,5969124
AMDIND,20201020,15.45,15.75,15.15,15.65,1773,1336
AMJLAND,20201020,19.0,19.5,18.75,19.25,3270,2376
AMJUMBO,20201020,12.45,12.45,12.45,12.45,8000,8000
AMRUTANJAN,20201020,407.85,408.0,403.4,406.95,21767,9913
ANANTRAJ,20201020,19.95,21.2,19.15,19.5,400230,247344
ANDHRACEMT,20201020,4.3,4.5,4.25,4.35,144698,86555
ANDHRAPAP,20201020,185.15,187.35,184.0,186.6,8029,4781
ANDHRSUGAR,20201020,283.2,293.0,280.05,286.65,26785,8411
ANGELBRKG,20201020,235.85,236.85,223.8,224.65,297360,130907
ANIKINDS,20201020,11.6,12.55,11.6,11.95,11104,9596
ANSALAPI,20201020,4.15,4.15,3.9,4.15,25763,24045
ANSALHSG,20201020,3.7,3.95,3.7,3.95,9205,7317
ANUP,20201020,599.0,602.0,585.95,598.7,4530,2436
APARINDS,20201020,280.9,283.75,280.9,282.85,4680,2224
APCL,20201020,208.0,216.0,205.1,209.0,105838,40990
APCOTEXIND,20201020,135.15,139.15,133.0,138.2,17476,9853
APEX,20201020,268.5,271.95,266.25,268.4,48389,21507
APLAPOLLO,20201020,2736.25,2779.85,2730.05,2763.85,16065,8313
APLLTD,20201020,975.5,989.4,961.0,981.6,267861,175719
APOLLO,20201020,109.55,111.0,108.7,109.15,35761,21635
APOLLOHOSP,20201020,2214.8,2225.0,2176.1,2212.25,869774,272380
APOLLOPIPE,20201020,402.65,410.0,400.0,407.85,10033,5279
APOLLOTYRE,20201020,130.35,132.5,129.8,131.7,3557896,715108
APOLSINHOT,20201020,598.0,598.0,550.0,555.85,2458,1039
APTECHT,20201020,117.05,118.5,116.15,116.95,58224,19727
ARCHIDPLY,20201020,24.5,24.9,24.1,24.3,13145,9659
ARCHIES,20201020,11.4,11.65,11.3,11.5,5384,3187
ARENTERP,20201020,11.0,11.35,9.55,10.15,14456,1599
ARIES,20201020,78.6,78.65,76.05,76.6,9817,5931
ARIHANT,20201020,16.5,16.5,15.85,16.5,319,317
ARIHANTSUP,20201020,19.0,19.0,19.0,19.0,462,462
ARMANFIN,20201020,566.35,572.0,555.0,562.8,2885,1796
AROGRANITE,20201020,25.5,26.05,24.55,24.9,6389,1999
ARROWGREEN,20201020,48.75,49.55,48.5,48.75,2483,1814
ARSSINFRA,20201020,12.6,13.0,12.1,12.2,11459,9409
ARTEMISMED,20201020,154.0,154.5,154.0,154.5,110,110
ARVIND,20201020,34.25,35.0,34.0,34.4,1204457,288053
ARVINDFASN,20201020,126.85,127.95,125.0,125.5,47194,29828
ARVSMART,20201020,84.65,87.9,83.6,86.2,45606,19559
ASAHIINDIA,20201020,224.6,224.6,219.05,220.85,12608,6939
ASAHISONG,20201020,219.75,225.0,217.05,220.65,28269,16525
ASAL,20201020,21.05,21.1,20.1,21.0,2347,1754
ASALCBR,20201020,247.55,249.8,241.55,247.15,28906,12169
ASHAPURMIN,20201020,84.9,84.9,79.55,80.5,143211,96606
ASHIANA,20201020,77.65,77.65,75.0,76.1,26074,14539
ASHOKA,20201020,61.95,62.0,61.45,61.8,251897,120941
ASHOKLEY,20201020,74.0,75.55,73.5,75.35,18112641,2276863
ASIANHOTNR,20201020,51.85,53.7,48.35,50.5,5919,1126
ASIANPAINT,20201020,2077.9,2131.8,2067.35,2118.5,2377723,615914
ASIANTILES,20201020,270.3,271.45,262.15,268.85,219448,66859
ASPINWALL,20201020,132.45,132.45,120.0,122.75,903,472
ASTEC,20201020,1032.65,1054.0,1013.25,1018.05,61798,33173
ASTERDM,20201020,137.0,140.0,137.0,137.25,100036,44909
ASTRAL,20201020,1139.8,1160.0,1120.0,1155.65,71958,34098
ASTRAMICRO,20201020,110.75,111.45,110.1,110.4,68425,39178
ASTRAZEN,20201020,4304.0,4349.0,4265.0,4314.3,30790,13387
ASTRON,20201020,49.4,50.4,48.25,48.9,24873,16431
ATFL,20201020,705.95,764.0,700.05,755.3,51687,23007
ATLANTA,20201020,6.3,6.8,6.25,6.45,17652,5035
ATUL,20201020,5850.0,5950.0,5760.0,5930.05,24738,11909
ATULAUTO,20201020,163.25,163.75,161.1,161.9,25322,14696
AUBANK,20201020,755.0,796.9,755.0,788.45,655463,241068
AURDIS,20201020,26.0,26.0,26.0,26.0,2000,2000
AURIONPRO,20201020,75.95,75.95,74.05,74.95,5238,4292
AUROPHARMA,20201020,799.5,812.6,795.5,800.3,2048537,434988
AUSOMENT,20201020,44.8,52.25,44.2,52.25,132238,48753
AUTOAXLES,20201020,676.65,680.95,660.55,663.65,13780,8166
AUTOIND,20201020,29.5,30.15,28.5,28.85,9122,8175
AUTOLITIND,20201020,18.15,18.15,17.0,17.2,3780,2155
AVADHSUGAR,20201020,180.6,191.5,177.75,187.8,143605,45312
AVANTIFEED,20201020,495.0,501.6,490.4,492.45,132888,49728
AVTNPL,20201020,45.35,46.6,44.5,44.9,127181,65349
AXISBANK,20201020,485.85,498.65,485.1,493.95,21376085,5930844
AXISCADES,20201020,43.9,47.3,43.15,47.3,78179,55071
AXISGOLD,20201020,43.9,44.5,43.9,44.4,38065,20237
AXISNIFTY,20201020,122.7,123.45,121.94,122.75,11019,9173
AYMSYNTEX,20201020,30.25,30.25,28.8,30.0,9054,6830
BAGFILMS,20201020,2.45,2.55,2.45,2.45,49954,39210
BAJAJ-AUTO,20201020,2980.0,3018.55,2957.0,3004.2,899774,309967
BAJAJCON,20201020,189.5,196.6,188.25,192.3,641319,238537
BAJAJELEC,20201020,514.35,527.0,508.3,511.6,245345,33345
BAJAJFINSV,20201020,5972.0,6025.0,5911.25,5951.85,311122,34642
BAJAJHIND,20201020,4.75,4.85,4.7,4.8,909684,471768
BAJAJHLDNG,20201020,2364.0,2376.4,2341.0,2350.0,54248,47924
BAJFINANCE,20201020,3255.0,3289.5,3226.8,3262.15,3252493,296963
BALAJITELE,20201020,63.05,65.0,62.9,63.55,100375,63516
BALAMINES,20201020,829.8,850.8,821.5,840.6,58656,25088
BALKRISHNA,20201020,12.8,13.45,12.35,12.6,12471,8083
BALKRISIND,20201020,1377.9,1418.0,1370.05,1381.8,1180602,302091
BALMLAWRIE,20201020,105.95,107.55,104.05,106.65,310109,75147
BALPHARMA,20201020,68.0,68.0,64.45,65.05,168510,68343
BALRAMCHIN,20201020,153.75,164.85,152.55,162.75,2692293,1214117
BANARBEADS,20201020,65.25,66.55,62.8,63.4,9004,4663
BANARISUG,20201020,1324.0,1324.0,1301.05,1318.05,369,198
BANCOINDIA,20201020,89.15,90.0,88.9,89.5,23458,11203
BANDHANBNK,20201020,320.0,321.45,312.7,319.15,6320180,824766
BANG,20201020,19.7,20.6,18.3,20.35,7084,3731
BANKA,20201020,30.35,32.2,30.35,31.6,12000,9000
BANKBARODA,20201020,43.05,43.25,41.45,41.85,38022299,8509559
BANKBEES,20201020,244.9,244.95,241.5,244.11,818043,339802
BANKINDIA,20201020,40.65,40.65,39.75,40.05,1053710,308156
BANSWRAS,20201020,76.85,76.9,72.35,73.85,1491,1156
BASF,20201020,1428.45,1428.45,1400.0,1410.3,13272,3904
BASML,20201020,89.95,89.95,85.0,86.05,664,375
BATAINDIA,20201020,1387.1,1416.95,1360.05,1369.05,1654945,278894
BAYERCROP,20201020,5560.0,5582.75,5452.0,5496.9,28929,21271
BBL,20201020,660.9,675.0,656.45,668.25,4102,1872
BBTC,20201020,1217.95,1224.0,1202.4,1207.65,56077,20686
BCG,20201020,5.55,5.8,5.4,5.65,1080538,575172
BCONCEPTS,20201020,18.0,18.0,18.0,18.0,3000,3000
BCP,20201020,4.75,4.75,4.35,4.55,36558,24339
BDL,20201020,299.75,299.75,293.5,294.5,98743,41788
BEL,20201020,89.15,91.1,89.05,89.95,4895410,1708376
BEML,20201020,632.95,632.95,615.0,617.9,397052,83246
BEPL,20201020,78.75,84.3,77.5,82.85,1523267,352325
BERGEPAINT,20201020,610.9,619.0,606.95,615.2,677096,80599
BETA,20201020,126.55,132.0,126.05,132.0,8000,6400
BFINVEST,20201020,274.35,279.45,271.65,273.35,7533,3703
BFUTILITIE,20201020,255.5,256.7,250.0,251.8,131881,41969
BGRENERGY,20201020,33.15,34.5,32.6,33.05,39769,26623
BHAGERIA,20201020,131.75,133.8,129.05,131.55,10996,6988
BHAGYANGR,20201020,17.85,17.85,16.5,17.0,1838,1323
BHAGYAPROP,20201020,22.9,23.2,22.85,22.95,14945,14925
BHANDARI,20201020,1.1,1.15,1.1,1.1,50776,37602
BHARATFORG,20201020,450.0,462.5,445.75,461.15,2114072,797800
BHARATGEAR,20201020,49.8,53.9,49.8,51.4,83419,38718
BHARATRAS,20201020,8565.15,8662.25,8525.0,8616.65,2602,1480
BHARATWIRE,20201020,23.7,23.75,23.05,23.25,6146,4300
BHARTIARTL,20201020,397.7,413.2,396.95,405.0,25909683,7365337
BHEL,20201020,28.5,29.25,28.2,28.65,14933914,2793606
BILENERGY,20201020,0.8,0.8,0.75,0.75,111453,76735
BINDALAGRO,20201020,11.2,11.6,10.75,11.25,26449,17507
BIOCON,20201020,438.9,444.15,437.1,439.8,2325637,217431
BIRLACABLE,20201020,50.0,51.95,50.0,51.25,22812,11631
BIRLACORPN,20201020,635.0,653.8,632.0,636.25,156931,56837
BIRLAMONEY,20201020,42.7,43.65,42.25,42.5,148370,70519
BIRLATYRE,20201020,18.9,18.9,18.5,18.6,141871,100416
BKMINDST,20201020,0.65,0.7,0.65,0.7,9639,7639
BLISSGVS,20201020,174.9,175.5,173.5,174.2,310847,44877
BLS,20201020,77.3,81.15,77.25,79.85,110046,61928
BLUEDART,20201020,3115.0,3168.05,3063.35,3093.4,12279,5654
BLUESTARCO,20201020,622.0,629.05,615.2,625.35,38214,15000
BODALCHEM,20201020,62.85,64.5,62.5,62.65,92901,39993
BOMDYEING,20201020,64.5,64.5,63.65,64.05,697809,186370
BORORENEW,20201020,87.25,96.15,82.5,96.15,2028480,877416
BOSCHLTD,20201020,11903.75,11998.0,11755.0,11895.5,28573,7900
BPCL,20201020,345.95,349.75,341.65,343.35,5243128,1319376
BPL,20201020,18.45,18.45,17.6,17.9,33795,21192
BRIGADE,20201020,162.5,173.9,160.0,172.05,542699,400933
BRIGHT,20201020,6.45,6.9,6.45,6.85,18000,18000
BRITANNIA,20201020,3681.0,3694.0,3543.1,3553.15,3187477,1070451
BRITANNIA,20201020,3681.0,3694.0,3543.1,3553.15,3924,3187
BRITANNIA,20201020,31.69,31.8,31.6,31.77,3187477,1070451
BRITANNIA,20201020,31.69,31.8,31.6,31.77,3924,3187
BRNL,20201020,29.3,29.75,28.6,29.25,7610,5422
BSE,20201020,519.0,522.55,513.55,516.95,89701,30147
BSELINFRA,20201020,1.1,1.1,1.05,1.05,36532,20483
BSHSL,20201020,92.1,92.1,92.1,92.1,1600,1600
BSL,20201020,29.75,35.2,29.0,35.2,128785,94982
BSLGOLDETF,20201020,4640.55,4685.0,4640.55,4657.6,131,100
BSLNIFTY,20201020,130.3,133.3,128.5,129.8,59,37
BSOFT,20201020,190.5,197.1,189.0,194.3,697865,295492
BURNPUR,20201020,1.2,1.25,1.2,1.25,44011,41011
BYKE,20201020,13.4,13.4,13.0,13.3,11761,9279
CADILAHC,20201020,420.0,430.95,417.35,428.2,4544341,842309
CADSYS,20201020,19.1,20.2,19.1,20.2,8000,8000
CAMLINFINE,20201020,102.0,102.75,99.45,101.65,172988,102277
CAMS,20201020,1335.0,1345.05,1330.0,1335.8,51810,34737
CANBK,20201020,88.05,89.3,88.05,88.75,2859477,648604
CANFINHOME,20201020,462.9,472.0,461.35,470.2,217680,70161
CANTABIL,20201020,335.0,335.0,330.0,333.0,118530,17947
CAPACITE,20201020,132.0,136.0,129.15,134.0,32087,19939
CAPLIPOINT,20201020,537.0,537.0,525.1,529.6,117638,63546
CAPTRUST,20201020,56.1,58.6,53.65,57.45,380,236
CARBORUNIV,20201020,248.0,248.9,243.0,244.2,73952,48636
CAREERP,20201020,173.65,175.8,170.0,170.3,18363,11949
CARERATING,20201020,315.0,324.9,313.75,314.95,168763,76287
CASTEXTECH,20201020,0.6,0.65,0.6,0.6,224696,197694
CASTROLIND,20201020,111.55,112.5,110.7,111.6,972877,583680
CCHHL,20201020,3.1,3.1,3.0,3.05,30013,27130
CCL,20201020,247.6,252.15,242.3,246.55,364856,179418
CDSL,20201020,445.0,457.8,442.1,452.1,687788,195786
CEATLTD,20201020,1042.0,1054.0,1021.0,1034.15,261281,25241
CEBBCO,20201020,14.5,14.75,14.05,14.1,16292,13788
CELEBRITY,20201020,4.85,4.85,4.5,4.65,15459,12655
CENTENKA,20201020,169.0,174.0,167.0,168.0,21244,13550
CENTEXT,20201020,3.55,3.6,3.3,3.5,47076,34785
CENTRALBK,20201020,11.35,11.45,10.75,10.85,9195928,4551532
CENTRUM,20201020,16.6,16.7,16.05,16.3,75153,53485
CENTUM,20201020,298.6,298.6,286.0,290.75,5693,4168
CENTURYPLY,20201020,170.35,175.0,170.25,172.65,65628,33461
CENTURYTEX,20201020,317.2,323.7,314.3,319.15,470923,101819
CERA,20201020,2516.0,2599.0,2501.15,2541.15,6032,3198
CEREBRAINT,20201020,28.15,28.55,28.1,28.35,10631,8290
CESC,20201020,568.9,578.0,568.4,575.15,79452,18920
CESCVENT,20201020,221.45,221.45,215.65,218.2,28606,15529
CGCL,20201020,242.0,248.35,238.15,244.0,217246,114154
CGPOWER,20201020,22.6,23.9,22.5,23.9,1408394,1145376
CHALET,20201020,135.65,139.1,134.0,138.55,126356,67048
CHAMBLFERT,20201020,162.7,165.4,160.5,164.35,334967,161616
CHEMBOND,20201020,146.2,146.2,142.15,144.6,5846,5625
CHEMCON,20201020,413.9,416.9,404.05,407.65,469310,77677
CHEMFAB,20201020,133.0,133.0,129.05,129.55,1282,642
CHENNPETRO,20201020,64.6,65.9,64.3,64.55,296583,161474
CHOLAFIN,20201020,240.0,242.3,236.8,240.2,3580468,565387
CHOLAHLDNG,20201020,370.3,377.35,363.05,375.4,65833,48870
CIGNITITEC,20201020,489.8,493.25,479.95,486.45,39647,34717
CIMMCO,20201020,21.75,21.75,21.15,21.35,9858,5389
CINELINE,20201020,26.85,27.45,26.3,27.15,12792,8312
CIPLA,20201020,765.0,774.7,756.3,764.3,6029721,691610
CKPLEISURE,20201020,3.05,3.05,3.05,3.05,4000,4000
CLNINDIA,20201020,311.55,311.55,302.3,305.8,31441,16072
CMICABLES,20201020,34.2,35.0,34.0,34.85,9813,6452
CMMIPL,20201020,2.4,2.4,2.4,2.4,3000,3000
CNOVAPETRO,20201020,6.35,6.35,5.8,6.35,224,208
COALINDIA,20201020,115.1,116.15,113.1,113.65,16554188,2529702
COCHINSHIP,20201020,320.05,323.75,318.5,319.2,49217,20619
COFORGE,20201020,2536.0,2635.9,2523.15,2576.0,810729,156534
COLPAL,20201020,1480.9,1488.95,1454.65,1461.05,1054302,360626
COMPINFO,20201020,14.45,14.45,13.6,13.8,117448,48512
COMPUSOFT,20201020,7.8,7.95,7.65,7.8,38199,35328
CONCOR,20201020,382.05,387.25,378.25,383.45,1323005,601804
CONFIPET,20201020,27.0,27.9,26.05,27.3,447765,299058
CONSOFINVT,20201020,34.4,35.8,34.0,35.15,1215,762
CONTROLPR,20201020,203.3,224.4,203.3,220.7,29149,14682
CORALFINAC,20201020,18.75,19.35,18.7,19.2,9310,9034
CORDSCABLE,20201020,38.45,39.1,38.45,38.65,6002,4807
COROMANDEL,20201020,699.8,706.5,691.0,694.9,788087,617810
COSMOFILMS,20201020,463.0,465.85,454.0,459.4,192665,81091
COUNCODOS,20201020,2.3,2.3,2.3,2.3,3629,3629
CPSEETF,20201020,16.35,16.45,15.93,15.99,991080,835507
CREATIVE,20201020,134.85,134.85,130.5,133.65,11978,1219
CREDITACC,20201020,660.95,660.95,642.45,644.75,109116,84921
CREST,20201020,83.05,84.5,81.4,82.05,7382,5176
CRISIL,20201020,1863.15,1893.95,1844.0,1870.8,19280,6783
CROMPTON,20201020,280.0,289.9,279.0,288.9,1081906,881153
CSBBANK,20201020,232.9,239.0,229.5,230.35,383582,121583
CTE,20201020,35.55,35.55,34.45,34.45,26821,26820
CUB,20201020,149.7,150.45,144.3,149.55,2792541,1211687
CUBEXTUB,20201020,11.1,11.6,11.05,11.5,3050,2514
CUMMINSIND,20201020,467.0,472.3,460.65,464.2,623327,100432
CUPID,20201020,205.85,209.2,204.45,206.75,36864,19625
CYBERTECH,20201020,86.9,91.9,85.75,86.9,467471,145631
CYIENT,20201020,395.6,407.95,391.0,404.9,953598,312530
DAAWAT,20201020,49.4,49.95,49.05,49.15,292659,143192
DABUR,20201020,521.2,529.95,518.75,528.05,5066348,1067312
DALBHARAT,20201020,812.25,835.7,805.25,814.85,353285,140002
DALMIASUG,20201020,127.95,133.2,126.7,131.3,160091,49514
DAMODARIND,20201020,23.25,24.15,22.65,23.05,3056,2820
DATAMATICS,20201020,70.25,72.55,70.25,70.95,27236,15832
DBCORP,20201020,75.85,76.4,75.35,75.85,104489,79440
DBL,20201020,327.0,331.0,324.0,325.05,53938,20973
DBREALTY,20201020,7.45,7.6,7.05,7.3,636326,328340
DBSTOCKBRO,20201020,8.95,8.95,8.2,8.95,21,11
DCAL,20201020,158.45,160.8,157.85,159.1,164030,68686
DCBBANK,20201020,80.9,80.95,79.55,79.95,740863,345876
DCM,20201020,17.5,18.0,17.1,17.45,6718,3686
DCMNVL,20201020,23.8,24.45,23.75,23.85,6469,5919
DCMSHRIRAM,20201020,339.85,347.0,335.95,337.65,122253,35126
DCW,20201020,14.25,14.8,13.95,14.75,600151,546403
DECCANCE,20201020,279.0,287.0,278.0,284.3,85932,53502
DEEPAKFERT,20201020,145.1,147.85,144.0,144.2,303945,94287
DEEPAKNTR,20201020,708.0,736.0,702.1,708.85,1289064,453627
DEEPENR,20201020,60.1,62.5,60.05,61.55,13727,9455
DELTACORP,20201020,107.75,115.25,106.65,114.0,2337019,959476
DELTAMAGNT,20201020,18.95,18.95,18.0,18.25,758,564
DEN,20201020,75.25,75.9,70.95,72.5,193861,77430
DENORA,20201020,208.65,212.45,205.95,211.0,1288,709
DFMFOODS,20201020,338.1,346.0,333.1,334.95,42110,30877
DHAMPURSUG,20201020,141.7,151.0,140.55,148.4,1027722,374632
DHANBANK,20201020,12.3,12.3,12.05,12.15,202831,91872
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,300,300
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,169,168
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,40,40
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,60,50
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,251,251
DHANILOANS,20201020,1125.01,1135.0,1125.01,1134.0,9,9
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,300,300
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,169,168
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,40,40
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,60,50
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,251,251
DHANILOANS,20201020,1045.9,1045.9,1030.0,1030.0,9,9
DHANILOANS,20201020,975.0,976.0,970.1,970.1,300,300
DHANILOANS,20201020,975.0,976.0,970.1,970.1,169,168
DHANILOANS,20201020,975.0,976.0,970.1,970.1,40,40
DHANILOANS,20201020,975.0,976.0,970.1,970.1,60,50
DHANILOANS,20201020,975.0,976.0,970.1,970.1,251,251
DHANILOANS,20201020,975.0,976.0,970.1,970.1,9,9
DHANILOANS,20201020,920.6,998.54,920.6,998.54,300,300
DHANILOANS,20201020,920.6,998.54,920.6,998.54,169,168
DHANILOANS,20201020,920.6,998.54,920.6,998.54,40,40
DHANILOANS,20201020,920.6,998.54,920.6,998.54,60,50
DHANILOANS,20201020,920.6,998.54,920.6,998.54,251,251
DHANILOANS,20201020,920.6,998.54,920.6,998.54,9,9
DHANILOANS,20201020,864.0,864.0,864.0,864.0,300,300
DHANILOANS,20201020,864.0,864.0,864.0,864.0,169,168
DHANILOANS,20201020,864.0,864.0,864.0,864.0,40,40
DHANILOANS,20201020,864.0,864.0,864.0,864.0,60,50
DHANILOANS,20201020,864.0,864.0,864.0,864.0,251,251
DHANILOANS,20201020,864.0,864.0,864.0,864.0,9,9
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,300,300
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,169,168
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,40,40
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,60,50
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,251,251
DHANILOANS,20201020,1002.0,1002.0,1002.0,1002.0,9,9
DHANUKA,20201020,699.0,719.55,690.0,693.9,64874,27765
DHARSUGAR,20201020,4.85,4.85,4.45,4.85,28993,23642
DHFL,20201020,15.2,15.2,14.1,15.2,12715285,4098659
DHFL,20201020,15.2,15.2,14.1,15.2,125,125
DHFL,20201020,15.2,15.2,14.1,15.2,560,558
DHFL,20201020,15.2,15.2,14.1,15.2,1079,1068
DHFL,20201020,15.2,15.2,14.1,15.2,10,10
DHFL,20201020,15.2,15.2,14.1,15.2,3150,2018
DHFL,20201020,15.2,15.2,14.1,15.2,3435,3029
DHFL,20201020,15.2,15.2,14.1,15.2,350,350
DHFL,20201020,15.2,15.2,14.1,15.2,401,401
DHFL,20201020,15.2,15.2,14.1,15.2,189,188
DHFL,20201020,290.0,300.0,290.0,300.0,12715285,4098659
DHFL,20201020,290.0,300.0,290.0,300.0,125,125
DHFL,20201020,290.0,300.0,290.0,300.0,560,558
DHFL,20201020,290.0,300.0,290.0,300.0,1079,1068
DHFL,20201020,290.0,300.0,290.0,300.0,10,10
DHFL,20201020,290.0,300.0,290.0,300.0,3150,2018
DHFL,20201020,290.0,300.0,290.0,300.0,3435,3029
DHFL,20201020,290.0,300.0,290.0,300.0,350,350
DHFL,20201020,290.0,300.0,290.0,300.0,401,401
DHFL,20201020,290.0,300.0,290.0,300.0,189,188
DHFL,20201020,299.0,305.0,299.0,304.5,12715285,4098659
