SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20180925,44.0,44.8,42.4,44.2,47770,32188
21STCENMGM,20180925,31.0,31.0,30.55,30.55,416,416
3IINFOTECH,20180925,3.7,3.7,3.5,3.6,4368484,1687724
3MINDIA,20180925,23700.0,23700.0,22101.1,23127.0,2323,1478
5PAISA,20180925,250.05,254.75,228.9,238.75,10320,5666
63MOONS,20180925,74.55,74.9,71.0,72.05,143579,65441
A2ZINFRA,20180925,16.7,16.9,15.6,16.0,372140,182945
AARON,20180925,38.5,41.0,38.5,41.0,6000,3000
AARTIDRUGS,20180925,577.85,584.95,556.2,570.7,14417,8503
AARTIIND,20180925,1226.05,1260.0,1185.25,1229.05,33542,24430
AARVEEDEN,20180925,27.7,28.2,25.6,26.45,7076,4903
AARVI,20180925,57.5,60.5,57.5,58.0,20000,16000
ABAN,20180925,92.0,92.0,87.15,88.15,508569,144794
ABB,20180925,1416.0,1450.0,1345.0,1429.05,128954,51022
ABBOTINDIA,20180925,8100.0,8150.05,8055.15,8102.75,10356,6490
ABCAPITAL,20180925,117.25,120.0,115.0,119.55,2194693,1026442
ABFRL,20180925,179.0,186.95,173.0,182.55,555272,242556
ACC,20180925,1516.0,1570.8,1501.0,1563.8,710520,274994
ACCELYA,20180925,1031.85,1055.0,1022.05,1049.4,9331,7736
ACCURACY,20180925,80.0,80.0,80.0,80.0,1600,1600
ACE,20180925,105.05,109.8,104.95,105.15,360795,184846
ADANIENT,20180925,133.5,142.4,125.65,138.35,8571550,733230
ADANIGREEN,20180925,44.55,46.65,44.5,44.55,554878,269686
ADANIPORTS,20180925,345.1,349.45,324.3,337.95,5028005,1977664
ADANIPOWER,20180925,24.0,25.45,23.55,25.0,20136490,2034042
ADANITRANS,20180925,176.5,179.0,170.0,172.25,321588,100992
ADFFOODS,20180925,225.2,234.0,225.0,231.3,18777,9927
ADHUNIKIND,20180925,62.35,64.4,59.1,63.7,17878,11807
ADLABS,20180925,29.05,32.4,22.5,22.95,1649064,761573
ADORWELD,20180925,301.0,305.0,285.5,301.85,8422,6247
ADSL,20180925,15.35,15.35,14.3,14.55,21743,13761
ADVANIHOTR,20180925,44.3,45.7,41.45,44.75,34334,28014
ADVENZYMES,20180925,199.0,201.0,195.0,198.15,90605,44961
AEGISCHEM,20180925,211.0,211.0,199.0,202.35,152823,91882
AFL,20180925,73.5,76.8,70.0,71.85,32151,26019
AGARIND,20180925,249.95,254.0,239.0,246.25,10171,8524
AGCNET,20180925,85.9,86.4,77.5,78.0,2778,2204
AGLSL,20180925,67.2,72.0,67.1,70.95,34915,34352
AGRITECH,20180925,60.0,60.05,50.55,58.35,76863,43334
AGROPHOS,20180925,26.7,33.15,26.7,32.95,102000,78000
AHLEAST,20180925,260.0,260.6,258.15,259.35,1607,1467
AHLUCONT,20180925,278.1,291.0,278.1,287.65,1959,1193
AHLWEST,20180925,290.0,290.0,290.0,290.0,100,100
AIAENG,20180925,1730.0,1770.2,1715.05,1738.45,18068,9400
AIFL,20180925,442.0,442.0,423.0,430.05,405237,254614
AIRAN,20180925,64.8,64.9,64.0,64.85,22500,22500
AIROLAM,20180925,36.0,36.0,33.0,33.5,36000,33000
AISL,20180925,81.0,81.0,77.0,77.9,7200,6000
AJANTPHARM,20180925,1087.05,1118.55,1075.5,1109.45,341223,39299
AJMERA,20180925,176.5,180.95,163.35,169.05,106309,48664
AKSHARCHEM,20180925,487.1,510.0,479.7,489.1,8085,4713
AKSHOPTFBR,20180925,25.75,26.45,25.25,25.75,1150859,318150
AKZOINDIA,20180925,1659.0,1659.0,1611.3,1637.95,3596,2350
ALANKIT,20180925,18.95,18.95,16.9,18.0,1676433,819864
ALBERTDAVD,20180925,599.9,621.3,575.0,621.3,69270,28060
ALBK,20180925,36.6,38.25,35.9,37.75,5490170,575444
ALEMBICLTD,20180925,43.65,44.5,41.3,42.75,522380,214619
